,Student_ID,Action_Types,Action_Time,Cur_Proficiency
23696,2081,11,44,
23697,2081,AT35,42,"{1: 2, 2: 1, 3: 4, 4: 4}"
23698,2081,Final Exam,90,"[2, 2, 1, 4, 4]"
23699,2082,Prior Assessment Test,90,"[0, 0, 1, 0, 1]"
23700,2082,23,58,
23701,2082,AT27,39,"{0: 0, 1: 1, 2: 2}"
23702,2082,22,7,
23703,2082,AT29,3,"{3: 1, 4: 1}"
23704,2082,16,3,
23705,2082,AT36,31,"{0: 2, 1: 2, 4: 1}"
23706,2082,8,16,
23707,2082,AT30,56,{3: 4}
23708,2082,Final Exam,90,"[4, 2, 2, 4, 1]"
23709,2083,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
23710,2083,16,15,
23711,2083,AT37,27,"{3: 2, 4: 2}"
23712,2083,20,16,
23713,2083,13,56,
23714,2083,10,2,
23715,2083,11,48,
23716,2083,12,42,
23717,2083,AT39,51,"{1: 4, 4: 2}"
23718,2083,Final Exam,90,"[1, 4, 1, 4, 2]"
23719,2084,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
23720,2084,17,10,
23721,2084,11,13,
23722,2084,23,27,
23723,2084,AT30,21,{3: 2}
23724,2084,2,16,
23725,2084,3,28,
23726,2084,15,1,
23727,2084,6,39,
23728,2084,22,5,
23729,2084,AT26,48,"{0: 3, 1: 3, 2: 1}"
23730,2084,6,33,
23731,2084,Final Exam,90,"[4, 3, 1, 4, 2]"
23732,2085,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
23733,2085,AT30,33,{3: 3}
23734,2085,AT30,4,{3: 4}
23735,2085,16,34,
23736,2085,23,55,
23737,2085,11,57,
23738,2085,12,28,
23739,2085,11,17,
23740,2085,Final Exam,90,"[0, 4, 3, 4, 2]"
23741,2086,Prior Assessment Test,90,"[0, 0, 1, 2, 3]"
23742,2086,16,22,
23743,2086,AT25,3,"{1: 2, 2: 1, 3: 2}"
23744,2086,AT27,53,"{0: 1, 1: 2, 2: 1}"
23745,2086,AT29,1,"{3: 4, 4: 3}"
23746,2086,14,2,
23747,2086,AT28,6,"{0: 2, 1: 2, 2: 1, 4: 4}"
23748,2086,6,50,
23749,2086,8,7,
23750,2086,1,44,
23751,2086,Final Exam,90,"[4, 3, 4, 4, 4]"
23752,2087,Prior Assessment Test,90,"[0, 1, 0, 0, 1]"
23753,2087,AT25,55,"{1: 1, 2: 1, 3: 0}"
23754,2087,22,2,
23755,2087,AT37,25,"{3: 2, 4: 1}"
23756,2087,16,26,
23757,2087,4,48,
23758,2087,AT38,60,"{1: 3, 2: 2, 3: 2}"
23759,2087,AT33,28,"{1: 3, 2: 2, 3: 2, 4: 2}"
23760,2087,24,18,
23761,2087,15,27,
23762,2087,1,8,
23763,2087,13,10,
23764,2087,Final Exam,90,"[2, 3, 3, 4, 2]"
23765,2088,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
23766,2088,AT29,19,"{3: 1, 4: 1}"
23767,2088,AT30,6,{3: 3}
23768,2088,22,15,
23769,2088,7,15,
23770,2088,AT31,13,"{0: 3, 4: 1}"
23771,2088,AT33,11,"{1: 0, 2: 2, 3: 3, 4: 2}"
23772,2088,5,14,
23773,2088,20,1,
23774,2088,Final Exam,90,"[4, 0, 2, 4, 2]"
23775,2089,Prior Assessment Test,90,"[1, 2, 0, 0, 0]"
23776,2089,6,24,
23777,2089,4,28,
23778,2089,24,60,
23779,2089,AT25,21,"{1: 3, 2: 0, 3: 1}"
23780,2089,AT30,1,{3: 3}
23781,2089,AT28,17,"{0: 2, 1: 3, 2: 1, 4: 1}"
23782,2089,AT28,6,"{0: 2, 1: 3, 2: 1, 4: 2}"
23783,2089,23,18,
23784,2089,16,30,
23785,2089,9,1,
23786,2089,16,23,
23787,2089,AT33,35,"{1: 4, 2: 1, 3: 4, 4: 3}"
23788,2089,AT35,45,"{1: 4, 2: 1, 3: 4, 4: 4}"
23789,2089,Final Exam,90,"[4, 4, 1, 4, 4]"
23790,2090,Prior Assessment Test,90,"[0, 0, 1, 0, 2]"
23791,2090,20,49,
23792,2090,AT27,31,"{0: 0, 1: 0, 2: 2}"
23793,2090,3,14,
23794,2090,16,5,
23795,2090,AT32,39,"{0: 3, 1: 1}"
23796,2090,AT28,53,"{0: 4, 1: 2, 2: 4, 4: 2}"
23797,2090,16,37,
23798,2090,Final Exam,90,"[4, 2, 4, 1, 3]"
23799,2091,Prior Assessment Test,90,"[1, 0, 2, 1, 1]"
23800,2091,AT36,30,"{0: 1, 1: 0, 4: 2}"
23801,2091,24,48,
23802,2091,AT37,30,"{3: 2, 4: 2}"
23803,2091,20,7,
23804,2091,22,7,
23805,2091,2,40,
23806,2091,4,31,
23807,2091,18,56,
23808,2091,Final Exam,90,"[4, 0, 2, 4, 3]"
23809,2092,Prior Assessment Test,90,"[0, 1, 1, 0, 0]"
23810,2092,AT29,34,"{3: 1, 4: 0}"
23811,2092,AT29,1,"{3: 3, 4: 0}"
23812,2092,10,27,
23813,2092,AT39,10,"{1: 2, 4: 0}"
23814,2092,AT30,37,{3: 4}
23815,2092,4,42,
23816,2092,AT38,54,"{1: 3, 2: 3, 3: 4}"
23817,2092,24,43,
23818,2092,22,12,
23819,2092,Final Exam,90,"[2, 3, 4, 4, 0]"
23820,2093,Prior Assessment Test,90,"[2, 2, 0, 3, 0]"
23821,2093,16,11,
23822,2093,16,12,
23823,2093,23,51,
23824,2093,11,58,
23825,2093,AT39,15,"{1: 4, 4: 1}"
23826,2093,AT28,19,"{0: 2, 1: 4, 2: 2, 4: 1}"
23827,2093,AT28,40,"{0: 2, 1: 4, 2: 2, 4: 2}"
23828,2093,AT38,55,"{1: 4, 2: 3, 3: 4}"
23829,2093,12,6,
23830,2093,Final Exam,90,"[4, 4, 3, 4, 2]"
23831,2094,Prior Assessment Test,90,"[2, 0, 0, 0, 2]"
23832,2094,AT39,19,"{1: 0, 4: 3}"
23833,2094,AT37,23,"{3: 1, 4: 3}"
23834,2094,5,11,
23835,2094,2,14,
23836,2094,16,21,
23837,2094,12,17,
23838,2094,23,35,
23839,2094,17,55,
23840,2094,11,19,
23841,2094,AT28,33,"{0: 4, 1: 3, 2: 2, 4: 4}"
23842,2094,10,48,
23843,2094,0,58,
23844,2094,AT26,14,"{0: 4, 1: 4, 2: 4}"
23845,2094,Final Exam,90,"[4, 4, 4, 4, 4]"
23846,2095,Prior Assessment Test,90,"[0, 1, 1, 0, 0]"
23847,2095,23,26,
23848,2095,23,9,
23849,2095,AT37,42,"{3: 2, 4: 0}"
23850,2095,AT39,42,"{1: 4, 4: 0}"
23851,2095,2,38,
23852,2095,0,29,
23853,2095,4,29,
23854,2095,10,19,
23855,2095,Final Exam,90,"[1, 4, 4, 4, 0]"
23856,2096,Prior Assessment Test,90,"[2, 1, 1, 1, 1]"
23857,2096,22,18,
23858,2096,AT31,42,"{0: 2, 4: 2}"
23859,2096,17,23,
23860,2096,7,11,
23861,2096,8,38,
23862,2096,5,29,
23863,2096,AT35,32,"{1: 3, 2: 3, 3: 1, 4: 2}"
23864,2096,16,38,
23865,2096,19,6,
23866,2096,17,10,
23867,2096,23,3,
23868,2096,18,23,
23869,2096,Final Exam,90,"[4, 4, 4, 4, 3]"
23870,2097,Prior Assessment Test,90,"[3, 3, 0, 1, 0]"
23871,2097,AT39,10,"{1: 4, 4: 0}"
23872,2097,16,31,
23873,2097,11,44,
23874,2097,AT31,36,"{0: 4, 4: 1}"
23875,2097,10,7,
23876,2097,AT38,26,"{1: 4, 2: 2, 3: 4}"
23877,2097,Final Exam,90,"[4, 4, 2, 4, 1]"
23878,2098,Prior Assessment Test,90,"[0, 4, 0, 0, 1]"
23879,2098,15,2,
23880,2098,AT36,13,"{0: 0, 1: 4, 4: 2}"
23881,2098,AT39,15,"{1: 4, 4: 3}"
23882,2098,AT25,48,"{1: 4, 2: 0, 3: 2}"
23883,2098,6,15,
23884,2098,AT30,39,{3: 4}
23885,2098,5,36,
23886,2098,10,1,
23887,2098,12,51,
23888,2098,20,48,
23889,2098,Final Exam,90,"[4, 4, 4, 4, 4]"
23890,2099,Prior Assessment Test,90,"[1, 0, 0, 1, 0]"
23891,2099,24,52,
23892,2099,10,2,
23893,2099,7,22,
23894,2099,AT29,60,"{3: 3, 4: 0}"
23895,2099,4,38,
23896,2099,AT30,34,{3: 4}
23897,2099,10,26,
23898,2099,9,60,
23899,2099,AT27,44,"{0: 3, 1: 1, 2: 4}"
23900,2099,AT39,13,"{1: 1, 4: 4}"
23901,2099,AT35,46,"{1: 3, 2: 4, 3: 4, 4: 4}"
23902,2099,23,24,
23903,2099,8,3,
23904,2099,Final Exam,90,"[4, 4, 4, 4, 4]"
23905,2100,Prior Assessment Test,90,"[1, 1, 1, 1, 2]"
23906,2100,16,5,
23907,2100,16,22,
23908,2100,23,11,
23909,2100,AT31,2,"{0: 2, 4: 4}"
23910,2100,8,35,
23911,2100,17,47,
23912,2100,AT37,22,"{3: 3, 4: 4}"
23913,2100,13,14,
23914,2100,AT27,11,"{0: 4, 1: 3, 2: 1}"
23915,2100,0,18,
23916,2100,Final Exam,90,"[4, 4, 1, 4, 4]"
23917,2101,Prior Assessment Test,90,"[1, 0, 1, 0, 1]"
23918,2101,AT39,3,"{1: 1, 4: 1}"
23919,2101,3,8,
23920,2101,2,21,
23921,2101,AT31,48,"{0: 1, 4: 2}"
23922,2101,7,6,
23923,2101,16,17,
23924,2101,AT25,17,"{1: 2, 2: 3, 3: 2}"
23925,2101,23,33,
23926,2101,AT34,7,"{0: 3, 1: 2, 2: 3}"
23927,2101,17,12,
23928,2101,8,9,
23929,2101,Final Exam,90,"[4, 2, 4, 4, 2]"
23930,2102,Prior Assessment Test,90,"[0, 0, 1, 1, 2]"
23931,2102,12,5,
23932,2102,19,12,
23933,2102,AT26,29,"{0: 1, 1: 2, 2: 1}"
23934,2102,AT26,42,"{0: 1, 1: 3, 2: 3}"
23935,2102,AT34,26,"{0: 1, 1: 3, 2: 4}"
23936,2102,12,33,
23937,2102,AT38,1,"{1: 4, 2: 4, 3: 1}"
23938,2102,AT30,58,{3: 3}
23939,2102,20,5,
23940,2102,Final Exam,90,"[2, 4, 4, 3, 3]"
23941,2103,Prior Assessment Test,90,"[1, 0, 1, 2, 2]"
23942,2103,15,21,
23943,2103,3,9,
23944,2103,0,12,
23945,2103,20,42,
23946,2103,8,57,
23947,2103,Final Exam,90,"[2, 0, 4, 4, 3]"
23948,2104,Prior Assessment Test,90,"[1, 1, 1, 0, 0]"
23949,2104,12,12,
23950,2104,5,11,
23951,2104,AT33,34,"{1: 2, 2: 1, 3: 0, 4: 0}"
23952,2104,15,46,
23953,2104,23,21,
23954,2104,10,6,
23955,2104,AT36,46,"{0: 4, 1: 3, 4: 1}"
23956,2104,AT37,1,"{3: 3, 4: 1}"
23957,2104,0,19,
23958,2104,12,52,
23959,2104,AT28,17,"{0: 4, 1: 3, 2: 4, 4: 1}"
23960,2104,Final Exam,90,"[4, 3, 4, 3, 1]"
23961,2105,Prior Assessment Test,90,"[0, 0, 0, 3, 1]"
23962,2105,22,31,
23963,2105,AT27,40,"{0: 0, 1: 0, 2: 3}"
23964,2105,19,16,
23965,2105,21,6,
23966,2105,16,43,
23967,2105,1,51,
23968,2105,21,16,
23969,2105,2,22,
23970,2105,Final Exam,90,"[2, 2, 4, 4, 2]"
23971,2106,Prior Assessment Test,90,"[2, 2, 2, 0, 2]"
23972,2106,AT30,22,{3: 1}
23973,2106,7,58,
23974,2106,23,45,
23975,2106,17,50,
23976,2106,21,24,
23977,2106,5,10,
23978,2106,Final Exam,90,"[4, 4, 3, 2, 2]"
23979,2107,Prior Assessment Test,90,"[0, 1, 2, 1, 1]"
23980,2107,1,10,
23981,2107,AT36,34,"{0: 0, 1: 1, 4: 2}"
23982,2107,11,6,
23983,2107,10,9,
23984,2107,10,52,
23985,2107,AT27,10,"{0: 0, 1: 4, 2: 4}"
23986,2107,AT38,10,"{1: 4, 2: 4, 3: 4}"
23987,2107,9,1,
23988,2107,AT34,39,"{0: 1, 1: 4, 2: 4}"
23989,2107,AT28,60,"{0: 1, 1: 4, 2: 4, 4: 4}"
23990,2107,AT26,1,"{0: 2, 1: 4, 2: 4}"
23991,2107,Final Exam,90,"[2, 4, 4, 4, 4]"
23992,2108,Prior Assessment Test,90,"[1, 0, 1, 1, 1]"
23993,2108,8,25,
23994,2108,AT38,10,"{1: 1, 2: 3, 3: 2}"
23995,2108,4,12,
23996,2108,12,5,
23997,2108,AT31,18,"{0: 3, 4: 1}"
23998,2108,9,1,
23999,2108,AT25,5,"{1: 2, 2: 4, 3: 2}"
24000,2108,8,46,
24001,2108,AT28,4,"{0: 4, 1: 3, 2: 4, 4: 2}"
24002,2108,10,50,
24003,2108,AT37,29,"{3: 4, 4: 2}"
24004,2108,AT39,4,"{1: 4, 4: 3}"
24005,2108,AT36,30,"{0: 4, 1: 4, 4: 4}"
24006,2108,Final Exam,90,"[4, 4, 4, 4, 4]"
24007,2109,Prior Assessment Test,90,"[0, 1, 0, 0, 2]"
24008,2109,AT33,45,"{1: 2, 2: 0, 3: 0, 4: 2}"
24009,2109,19,9,
24010,2109,17,17,
24011,2109,16,38,
24012,2109,22,2,
24013,2109,13,60,
24014,2109,18,2,
24015,2109,13,12,
24016,2109,AT34,57,"{0: 1, 1: 4, 2: 2}"
24017,2109,AT34,60,"{0: 1, 1: 4, 2: 3}"
24018,2109,Final Exam,90,"[1, 4, 3, 4, 2]"
24019,2110,Prior Assessment Test,90,"[0, 0, 1, 2, 0]"
24020,2110,AT39,3,"{1: 1, 4: 1}"
24021,2110,2,29,
24022,2110,24,19,
24023,2110,11,3,
24024,2110,21,38,
24025,2110,8,1,
24026,2110,Final Exam,90,"[3, 1, 4, 3, 1]"
24027,2111,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
24028,2111,12,38,
24029,2111,AT36,29,"{0: 2, 1: 1, 4: 1}"
24030,2111,17,51,
24031,2111,16,23,
24032,2111,12,35,
24033,2111,AT25,40,"{1: 2, 2: 2, 3: 1}"
24034,2111,AT32,23,"{0: 4, 1: 3}"
24035,2111,11,26,
24036,2111,Final Exam,90,"[4, 3, 4, 1, 1]"
24037,2112,Prior Assessment Test,90,"[0, 1, 1, 0, 2]"
24038,2112,AT33,3,"{1: 2, 2: 1, 3: 0, 4: 2}"
24039,2112,AT37,3,"{3: 1, 4: 2}"
24040,2112,19,5,
24041,2112,23,53,
24042,2112,AT36,45,"{0: 0, 1: 4, 4: 4}"
24043,2112,AT29,24,"{3: 2, 4: 4}"
24044,2112,22,21,
24045,2112,0,20,
24046,2112,10,56,
24047,2112,12,6,
24048,2112,12,30,
24049,2112,24,2,
24050,2112,Final Exam,90,"[3, 4, 4, 3, 4]"
24051,2113,Prior Assessment Test,90,"[3, 0, 0, 1, 0]"
24052,2113,17,32,
24053,2113,22,30,
24054,2113,18,3,
24055,2113,18,16,
24056,2113,5,41,
24057,2113,15,5,
24058,2113,18,54,
24059,2113,2,1,
24060,2113,6,47,
24061,2113,Final Exam,90,"[4, 3, 2, 4, 4]"
24062,2114,Prior Assessment Test,90,"[0, 2, 0, 0, 1]"
24063,2114,2,38,
24064,2114,16,60,
24065,2114,AT37,21,"{3: 2, 4: 1}"
24066,2114,AT33,1,"{1: 2, 2: 1, 3: 2, 4: 1}"
24067,2114,AT30,2,{3: 3}
24068,2114,3,1,
24069,2114,12,52,
24070,2114,18,44,
24071,2114,AT25,51,"{1: 2, 2: 4, 3: 4}"
24072,2114,AT35,48,"{1: 3, 2: 4, 3: 4, 4: 4}"
24073,2114,8,15,
24074,2114,21,8,
24075,2114,6,53,
24076,2114,Final Exam,90,"[3, 4, 4, 4, 4]"
24077,2115,Prior Assessment Test,90,"[1, 0, 1, 1, 0]"
24078,2115,AT29,36,"{3: 2, 4: 0}"
24079,2115,10,14,
24080,2115,AT25,1,"{1: 1, 2: 1, 3: 4}"
24081,2115,7,18,
24082,2115,23,34,
24083,2115,21,25,
24084,2115,14,1,
24085,2115,7,13,
24086,2115,AT36,50,"{0: 4, 1: 3, 4: 1}"
24087,2115,Final Exam,90,"[4, 3, 4, 4, 1]"
24088,2116,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
24089,2116,12,8,
24090,2116,23,60,
24091,2116,9,19,
24092,2116,23,59,
24093,2116,9,19,
24094,2116,AT30,28,{3: 4}
24095,2116,18,11,
24096,2116,6,5,
24097,2116,12,4,
24098,2116,Final Exam,90,"[3, 2, 3, 4, 4]"
24099,2117,Prior Assessment Test,90,"[1, 2, 1, 0, 1]"
24100,2117,22,28,
24101,2117,AT36,12,"{0: 1, 1: 3, 4: 2}"
24102,2117,15,44,
24103,2117,4,38,
24104,2117,16,26,
24105,2117,22,10,
24106,2117,AT36,39,"{0: 1, 1: 4, 4: 3}"
24107,2117,0,31,
24108,2117,21,22,
24109,2117,Final Exam,90,"[2, 4, 3, 2, 3]"
24110,2118,Prior Assessment Test,90,"[0, 1, 1, 1, 0]"
24111,2118,17,11,
24112,2118,4,5,
24113,2118,17,36,
24114,2118,15,24,
24115,2118,10,37,
24116,2118,AT39,43,"{1: 4, 4: 0}"
24117,2118,AT33,31,"{1: 4, 2: 1, 3: 3, 4: 1}"
24118,2118,13,9,
24119,2118,22,52,
24120,2118,4,28,
24121,2118,Final Exam,90,"[3, 4, 2, 4, 1]"
24122,2119,Prior Assessment Test,90,"[0, 0, 0, 1, 1]"
24123,2119,22,5,
24124,2119,13,3,
24125,2119,AT29,9,"{3: 4, 4: 1}"
24126,2119,AT25,48,"{1: 0, 2: 1, 3: 4}"
24127,2119,AT35,15,"{1: 3, 2: 1, 3: 4, 4: 1}"
24128,2119,17,57,
24129,2119,11,15,
24130,2119,AT25,35,"{1: 4, 2: 3, 3: 4}"
24131,2119,Final Exam,90,"[2, 4, 3, 4, 1]"
24132,2120,Prior Assessment Test,90,"[1, 0, 0, 1, 2]"
24133,2120,AT25,2,"{1: 0, 2: 0, 3: 2}"
24134,2120,16,14,
24135,2120,18,47,
24136,2120,AT30,19,{3: 4}
24137,2120,10,6,
24138,2120,AT33,25,"{1: 2, 2: 1, 3: 4, 4: 2}"
24139,2120,17,29,
24140,2120,0,1,
24141,2120,AT39,7,"{1: 4, 4: 3}"
24142,2120,2,54,
24143,2120,AT27,14,"{0: 3, 1: 4, 2: 2}"
24144,2120,18,50,
24145,2120,Final Exam,90,"[3, 4, 2, 4, 4]"
24146,2121,Prior Assessment Test,90,"[1, 3, 0, 0, 0]"
24147,2121,24,16,
24148,2121,16,1,
24149,2121,AT33,28,"{1: 3, 2: 0, 3: 2, 4: 1}"
24150,2121,AT31,1,"{0: 2, 4: 2}"
24151,2121,22,23,
24152,2121,AT28,53,"{0: 2, 1: 4, 2: 1, 4: 3}"
24153,2121,5,22,
24154,2121,23,14,
24155,2121,18,7,
24156,2121,11,7,
24157,2121,22,5,
24158,2121,AT26,25,"{0: 4, 1: 4, 2: 4}"
24159,2121,Final Exam,90,"[4, 4, 4, 4, 4]"
24160,2122,Prior Assessment Test,90,"[1, 0, 0, 4, 1]"
24161,2122,17,16,
24162,2122,AT33,14,"{1: 3, 2: 1, 3: 4, 4: 1}"
24163,2122,16,19,
24164,2122,24,24,
24165,2122,AT34,14,"{0: 2, 1: 4, 2: 3}"
24166,2122,18,1,
24167,2122,17,1,
24168,2122,Final Exam,90,"[3, 4, 3, 4, 2]"
24169,2123,Prior Assessment Test,90,"[1, 0, 3, 1, 0]"
24170,2123,19,32,
24171,2123,16,11,
24172,2123,AT30,18,{3: 3}
24173,2123,8,60,
24174,2123,AT38,49,"{1: 1, 2: 4, 3: 3}"
24175,2123,18,43,
24176,2123,AT38,7,"{1: 2, 2: 4, 3: 4}"
24177,2123,17,23,
24178,2123,AT25,11,"{1: 3, 2: 4, 3: 4}"
24179,2123,2,5,
24180,2123,AT39,32,"{1: 4, 4: 0}"
24181,2123,Final Exam,90,"[4, 4, 4, 4, 0]"
24182,2124,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
24183,2124,19,41,
24184,2124,AT30,7,{3: 4}
24185,2124,AT39,2,"{1: 1, 4: 1}"
24186,2124,AT26,31,"{0: 0, 1: 2, 2: 0}"
24187,2124,18,5,
24188,2124,20,11,
24189,2124,6,43,
24190,2124,12,31,
24191,2124,5,18,
24192,2124,4,47,
24193,2124,23,43,
24194,2124,20,12,
24195,2124,AT33,35,"{1: 4, 2: 1, 3: 4, 4: 4}"
24196,2124,11,27,
24197,2124,Final Exam,90,"[4, 4, 2, 4, 4]"
24198,2125,Prior Assessment Test,90,"[1, 1, 1, 2, 1]"
24199,2125,AT36,30,"{0: 1, 1: 1, 4: 2}"
24200,2125,AT38,29,"{1: 1, 2: 1, 3: 4}"
24201,2125,11,40,
24202,2125,AT38,32,"{1: 2, 2: 2, 3: 4}"
24203,2125,18,51,
24204,2125,4,21,
24205,2125,24,51,
24206,2125,8,59,
24207,2125,19,59,
24208,2125,AT26,36,"{0: 3, 1: 3, 2: 4}"
24209,2125,Final Exam,90,"[3, 3, 4, 4, 4]"
24210,2126,Prior Assessment Test,90,"[0, 1, 0, 0, 0]"
24211,2126,4,1,
24212,2126,17,6,
24213,2126,23,52,
24214,2126,AT29,26,"{3: 1, 4: 1}"
24215,2126,11,14,
24216,2126,AT36,20,"{0: 1, 1: 3, 4: 1}"
24217,2126,AT39,56,"{1: 3, 4: 2}"
24218,2126,19,1,
24219,2126,12,41,
24220,2126,1,36,
24221,2126,11,49,
24222,2126,Final Exam,90,"[3, 3, 3, 2, 2]"
24223,2127,Prior Assessment Test,90,"[1, 0, 1, 1, 1]"
24224,2127,22,7,
24225,2127,2,3,
24226,2127,AT28,3,"{0: 3, 1: 0, 2: 2, 4: 1}"
24227,2127,AT38,6,"{1: 0, 2: 3, 3: 2}"
24228,2127,AT26,12,"{0: 4, 1: 0, 2: 3}"
24229,2127,AT39,59,"{1: 1, 4: 1}"
24230,2127,23,4,
24231,2127,AT29,6,"{3: 4, 4: 1}"
24232,2127,18,48,
24233,2127,AT32,44,"{0: 4, 1: 2}"
24234,2127,AT25,22,"{1: 3, 2: 4, 3: 4}"
24235,2127,18,19,
24236,2127,AT36,24,"{0: 4, 1: 4, 4: 2}"
24237,2127,20,12,
24238,2127,Final Exam,90,"[4, 4, 4, 4, 3]"
24239,2128,Prior Assessment Test,90,"[1, 1, 0, 0, 0]"
24240,2128,AT29,23,"{3: 1, 4: 0}"
24241,2128,AT29,13,"{3: 2, 4: 0}"
24242,2128,10,35,
24243,2128,12,20,
24244,2128,17,38,
24245,2128,18,10,
24246,2128,12,1,
24247,2128,5,42,
24248,2128,AT39,56,"{1: 3, 4: 1}"
24249,2128,9,54,
24250,2128,12,2,
24251,2128,AT25,22,"{1: 3, 2: 4, 3: 4}"
24252,2128,AT31,3,"{0: 4, 4: 2}"
24253,2128,AT31,44,"{0: 4, 4: 3}"
24254,2128,23,1,
24255,2128,Final Exam,90,"[4, 4, 4, 4, 3]"
24256,2129,Prior Assessment Test,90,"[0, 0, 2, 3, 0]"
24257,2129,23,18,
24258,2129,2,1,
24259,2129,13,31,
24260,2129,11,28,
24261,2129,17,7,
24262,2129,AT31,23,"{0: 4, 4: 0}"
24263,2129,1,9,
24264,2129,AT31,39,"{0: 4, 4: 2}"
24265,2129,9,50,
24266,2129,16,34,
24267,2129,3,24,
24268,2129,AT25,25,"{1: 3, 2: 4, 3: 4}"
24269,2129,Final Exam,90,"[4, 3, 4, 4, 4]"
24270,2130,Prior Assessment Test,90,"[0, 0, 1, 0, 2]"
24271,2130,AT39,52,"{1: 1, 4: 2}"
24272,2130,20,11,
24273,2130,AT26,56,"{0: 0, 1: 2, 2: 1}"
24274,2130,22,9,
24275,2130,AT37,34,"{3: 2, 4: 2}"
24276,2130,AT27,34,"{0: 1, 1: 2, 2: 2}"
24277,2130,22,49,
24278,2130,12,12,
24279,2130,AT27,19,"{0: 2, 1: 3, 2: 3}"
24280,2130,AT27,41,"{0: 2, 1: 3, 2: 4}"
24281,2130,10,44,
24282,2130,17,6,
24283,2130,18,35,
24284,2130,Final Exam,90,"[3, 4, 4, 4, 3]"
24285,2131,Prior Assessment Test,90,"[1, 3, 0, 1, 0]"
24286,2131,23,51,
24287,2131,AT26,4,"{0: 2, 1: 4, 2: 0}"
24288,2131,17,56,
24289,2131,AT30,6,{3: 4}
24290,2131,AT34,2,"{0: 3, 1: 4, 2: 1}"
24291,2131,6,52,
24292,2131,0,27,
24293,2131,12,12,
24294,2131,Final Exam,90,"[4, 4, 3, 4, 0]"
24295,2132,Prior Assessment Test,90,"[2, 1, 1, 4, 1]"
24296,2132,AT31,40,"{0: 3, 4: 1}"
24297,2132,AT32,32,"{0: 4, 1: 1}"
24298,2132,5,51,
24299,2132,AT34,11,"{0: 4, 1: 1, 2: 2}"
24300,2132,9,46,
24301,2132,Final Exam,90,"[4, 1, 4, 4, 4]"
24302,2133,Prior Assessment Test,90,"[1, 1, 0, 0, 0]"
24303,2133,15,14,
24304,2133,16,43,
24305,2133,AT30,37,{3: 2}
24306,2133,9,27,
24307,2133,AT31,2,"{0: 2, 4: 1}"
24308,2133,5,9,
24309,2133,AT26,1,"{0: 2, 1: 2, 2: 1}"
24310,2133,AT28,22,"{0: 2, 1: 2, 2: 1, 4: 3}"
24311,2133,0,48,
24312,2133,AT30,2,{3: 3}
24313,2133,2,43,
24314,2133,7,38,
24315,2133,1,60,
24316,2133,7,29,
24317,2133,AT38,1,"{1: 4, 2: 4, 3: 4}"
24318,2133,3,57,
24319,2133,Final Exam,90,"[4, 4, 4, 4, 4]"
24320,2134,Prior Assessment Test,90,"[0, 3, 2, 3, 1]"
24321,2134,AT25,38,"{1: 3, 2: 2, 3: 4}"
24322,2134,10,12,
24323,2134,2,36,
24324,2134,Final Exam,90,"[1, 4, 4, 4, 1]"
24325,2135,Prior Assessment Test,90,"[1, 1, 0, 1, 1]"
24326,2135,7,33,
24327,2135,AT37,15,"{3: 2, 4: 1}"
24328,2135,23,19,
24329,2135,11,1,
24330,2135,21,16,
24331,2135,1,34,
24332,2135,8,4,
24333,2135,0,7,
24334,2135,AT36,59,"{0: 4, 1: 3, 4: 1}"
24335,2135,4,23,
24336,2135,Final Exam,90,"[4, 4, 4, 4, 3]"
24337,2136,Prior Assessment Test,90,"[1, 1, 1, 1, 0]"
24338,2136,22,50,
24339,2136,AT29,29,"{3: 2, 4: 1}"
24340,2136,3,59,
24341,2136,16,31,
24342,2136,AT39,37,"{1: 3, 4: 3}"
24343,2136,18,39,
24344,2136,11,16,
24345,2136,Final Exam,90,"[2, 4, 3, 2, 3]"
24346,2137,Prior Assessment Test,90,"[0, 2, 1, 2, 1]"
24347,2137,AT33,9,"{1: 2, 2: 2, 3: 2, 4: 1}"
24348,2137,AT33,1,"{1: 2, 2: 3, 3: 2, 4: 1}"
24349,2137,3,38,
24350,2137,AT39,5,"{1: 2, 4: 2}"
24351,2137,12,47,
24352,2137,15,5,
24353,2137,AT30,47,{3: 4}
24354,2137,AT39,59,"{1: 3, 4: 2}"
24355,2137,14,48,
24356,2137,AT39,21,"{1: 4, 4: 3}"
24357,2137,9,4,
24358,2137,17,23,
24359,2137,Final Exam,90,"[3, 4, 4, 4, 4]"
24360,2138,Prior Assessment Test,90,"[0, 1, 1, 0, 2]"
24361,2138,AT27,45,"{0: 0, 1: 1, 2: 2}"
24362,2138,17,58,
24363,2138,AT26,38,"{0: 2, 1: 2, 2: 2}"
24364,2138,6,1,
24365,2138,23,3,
24366,2138,AT39,44,"{1: 4, 4: 3}"
24367,2138,AT29,7,"{3: 1, 4: 3}"
24368,2138,24,24,
24369,2138,Final Exam,90,"[3, 4, 2, 1, 3]"
